1079,616
958,223
1099,422
592,564
145,388
952,406
272,675
487,187
51,216
1191,57
861,289
1058,51
242,94
29,269
462,66
1094,705
567,562
783,678
777,190
146,777
121,283
794,615
68,455
348,636
855,249
307,448
817,667
676,109
141,659
120,469
365,331
367,438
685,611
672,492
1173,186
637,258
1193,424
720,242
181,504
369,269
641,356
190,344
1119,645
301,314
21,136
804,87
1187,322
449,449
50,175
770,546
970,164
123,277
490,38
3,368
943,229
150,27
96,124
505,130
608,16
425,47
356,699
942,27
608,161
948,737
646,762
590,25
907,651
1113,484
346,311
692,290
1197,689
146,578
34,732
1023,300
198,293
283,648
1024,353
541,567
363,240
272,234
1035,695
433,583
492,231
1123,756
1128,458
706,43
867,367
1136,212
96,404
539,417
437,212
707,580
524,552
453,341
94,277
223,235
370,90
1001,473
1017,381
715,87
871,232
403,488
303,172
1199,346
429,174
1115,367
1027,535
488,792
161,110
587,574
583,542
1148,105
32,469
998,697
1194,312
2,541
595,109
532,418
535,555
449,687
687,678
598,131
644,363
889,561
660,739
529,718
438,81
193,359
721,149
807,53
115,688
843,464
771,511
471,75
549,442
788,524
897,628
611,72
38,200
166,399
933,182
261,362
212,448
62,204
199,663
507,304
702,29
333,756
127,159
922,98
549,410
887,273
108,569
305,434
106,506
189,581
633,32
709,299
1047,174
145,279
336,75
584,160
838,216
50,243
1043,106
281,702
740,45
139,339
1060,134
393,692
429,787
556,25
101,719
536,634
572,492
710,662
1130,401
184,117
715,350
77,548
452,645
184,617
395,247
231,326
794,39
402,596
1178,369
911,488
326,737
627,582
253,283
885,409
719,566
818,61
935,370
236,452
827,550
109,57
1193,731
582,408
600,284
1182,259
340,57
72,624
1,598
428,108
1022,411
1106,293
376,90
916,519
335,200
4,584
334,539
575,445
762,578
701,335
709,756
820,700
1162,353
139,324
131,251
700,381
445,571
180,699
987,338
371,785
771,346
92,533
753,17
296,257
204,211
731,100
981,300
287,491
692,272
1095,533
20,388
300,409
189,560
605,624
426,698
656,541
756,780
405,49
270,368
89,262
455,26
1117,321
880,276
291,267
1052,511
1013,458
500,529
530,439
215,646
818,78
919,50
869,425
756,310
742,392
739,601
1013,372
135,402
225,782
49,463
921,78
318,315
1052,281
87,613
693,168
503,691
284,663
692,677
1147,709
652,176
808,330
515,0
96,466
1148,403
360,517
216,218
871,93
1085,610
497,323
332,274
46,382
1077,290
751,237
1021,215
1109,368
806,63
485,789
1058,317
1189,672
662,613
1166,131
1075,219
278,95
34,457
394,296
61,215
281,4
1111,608
4,349
779,42
288,278
267,180
205,529
1176,388
697,262
747,732
1114,289
389,397
721,202
605,378
621,466
915,160
102,60
775,209
815,92
810,336
1094,440
691,467
216,476
293,213
952,742
482,733
753,469
517,679
164,111
821,388
656,766
911,271
1195,637
154,149
217,330
949,381
1030,337
872,34
167,795
113,561
712,104
922,71
920,65
648,149
462,313
1010,1
672,400
427,647
791,62
1016,339
31,708
307,463
968,714
823,449
77,596
1163,790
89,196
663,210
999,532
146,250
20,123
1123,244
964,703
912,95
525,614
911,106
174,674
176,172
992,171
774,321
1010,19
477,669
128,228
385,666
977,575
121,384
1095,528
178,742
285,138
328,142
402,736
734,143
522,759
83,112
668,604
516,795
902,233
891,197
499,778
624,337
443,51
15,395
346,287
1194,170
395,112
1017,641
69,614
1199,436
89,265
526,24
974,416
7,263
803,617
1077,316
1116,767
1013,585
174,413
874,519
411,624
760,598
683,440
249,457
998,149
28,687
149,637
425,251
851,554
588,272
925,359
877,60
658,17
316,224
817,112
750,356
567,351
375,318
16,0
844,768
131,117
441,78
868,314
363,335
940,608
998,658
496,569
1115,633
12,91
872,756
952,678
175,147
609,779
512,397
131,23
886,634
195,491
712,438
578,384
165,161
2,176
900,583
25,54
50,81
30,680
117,206
200,555
69,35
359,174
1138,655
32,441
647,284
197,215
540,468
933,404
914,403
543,274
1060,711
610,44
833,301
289,519
1,268
573,189
656,722
550,396
763,72
385,722
820,27
546,139
1116,567
1125,31
372,765
903,47
499,231
41,566
1145,93
544,510
500,623
1164,348
836,360
439,364
999,685
345,760
956,604
452,369
1159,565
636,233
20,456
942,248
422,358
796,208
383,563
486,288
1185,211
985,423
148,9
12,251
849,750
1123,615
513,751
1114,191
207,689
838,553
350,183
563,586
309,255
422,485
48,268
397,603
153,439
545,108
847,38
691,227
8,361
850,500
660,609
1104,100
223,382
427,622
1023,179
44,366
572,278
1170,356
182,286
621,577
605,189
101,181
1069,310
106,506
1133,10
105,354
300,321
1100,619
714,165
786,738
563,189
353,539
825,161
96,423
1198,462
947,19
743,291
334,215
1156,234
1166,307
790,22
248,478
402,506
1105,752
523,484
672,242
190,381
933,753
687,316
460,488
1016,290
171,701
224,767
276,235
1024,1
420,751
816,461
761,730
116,718
888,468
124,176
85,762
445,676
391,681
530,799
424,253
484,221
555,210
489,429
327,476
768,32
1106,644
1145,107
391,65
445,251
1115,125
550,109
632,75
687,484
899,139
330,42
340,5
86,724
877,350
349,257
962,523
236,377
161,472
1087,386
587,520
524,389
562,360
1025,493
365,456
146,407
835,700
959,698
273,452
1074,375
839,588
725,123
726,191
168,314
19,795
734,369
69,149
291,350
103,730
9,88
76,236
541,189
213,319
381,198
1113,535
155,134
1198,61
805,111
519,792
320,510
444,629
43,45
1071,306
267,494
615,250
402,584
662,92
845,455
1152,751
581,504
516,545
457,664
866,509
643,187
220,653
337,607
165,149
392,51
591,112
848,709
732,155
1169,155
169,57
152,234
674,568
463,262
1090,563
497,566
252,538
795,677
281,668
59,19
86,329
648,359
1013,587
19,0
213,273
968,337
786,644
837,468
781,66
1018,64
1159,430
219,382
447,366
1032,725
382,56
485,214
510,469
730,542
30,47
1019,82
1142,96
467,795
751,752
471,344
480,508
316,63
672,283
108,647
183,573
1109,408
410,445
979,707
632,627
989,488
640,235
182,710
536,311
376,59
209,107
527,616
923,199
800,661
979,428
977,583
180,232
1001,277
1185,720
291,393
606,405
1047,171
837,430
285,17
1112,688
1046,288
922,508
1095,656
933,625
235,767
624,598
903,308
916,354
699,380
1156,536
770,585
935,383
518,27
453,74
715,697
840,635
479,377
1125,718
429,186
995,447
2,734
1157,639
599,402
411,278
906,66
977,92
737,664
1131,325
1173,443
928,63
583,124
1037,256
645,660
987,353
520,672
173,724
1029,603
1027,338
414,21
960,466
992,425
110,18
117,102
987,346
86,792
70,439
363,735
1120,326
752,660
691,658
104,65
1020,340
155,277
1157,329
978,626
256,79
347,323
17,352
1138,685
836,29
210,614
1130,772
378,42
17,529
180,396
1198,256
297,225
587,11
23,512
120,520
1148,199
840,278
859,592
995,551
420,610
850,331
1175,71
802,156
998,560
182,647
128,147
1165,100
1031,691
992,698
547,691
124,370
255,302
167,312
1187,565
1199,121
1133,234
1082,710
597,279
686,538
515,62
495,482
18,677
690,791
1127,160
1187,316
146,494
948,491
112,381
927,373
432,217
173,27
1046,598
686,459
775,35
561,148
414,422
285,642
417,377
1117,609
404,21
404,564
589,531
590,257
326,232
877,690
319,261
942,453
389,762
191,776
600,417
469,419
326,303
242,78
442,607
629,750
638,387
604,327
406,627
202,583
1110,571
122,780
3,73
105,227
638,724
659,136
858,404
892,339
920,151
725,373
781,9
402,488
350,245
87,633
965,289
415,534
373,651
787,604
647,700
645,462
1175,295
237,489
663,413
166,183
726,389
84,549
664,364
475,603
851,368
812,422
468,305
242,773
73,759
336,496
623,469
1137,325
1023,251
542,486
1166,741
1145,346
669,642
610,426
190,501
835,684
750,367
39,81
568,181
756,761
1174,219
6,244
740,141
334,122
119,498
992,225
1176,126
634,633
787,356
449,534
634,492
1085,515
1195,605
42,477
96,675
1022,236
838,400
493,48
1110,47
1186,491
980,440
908,685
898,790
206,362
1029,147
432,227
206,311
1037,439
162,166
645,793
481,159
413,738
538,59
1124,318
465,119
887,313
221,129
257,435
582,785
504,203
1189,165
653,182
372,458
691,187
1082,455
440,387
1181,266
308,87
853,332
1194,434
872,639
659,175
829,517
963,13
240,574
479,749
811,750
157,451
638,794
403,112
864,153
902,308
333,371
355,351
986,703
409,152
596,469
606,243
1135,511
1157,756
222,702
141,451
681,87
1045,15
177,681
347,78
1160,3
318,207
133,349
880,672
796,91
175,104
100,313
832,258
840,601
886,574
259,523
618,585
831,571
66,553
76,52
1037,472
1120,727
991,331
1086,708
64,172
1011,620
1148,296
382,158
860,181
667,57
921,616
702,190
117,103
391,645
314,390
1117,419
749,775
865,512
668,22
257,513
11,431
1108,676
426,654
227,322
127,194
835,330
445,584
973,446
237,102
335,690
515,701
486,152
54,632
173,353
337,352
346,637
378,455
427,437
1151,60
1019,41
63,342
302,6
21,197
608,89
523,499
1104,504
68,527
491,507
14,736
47,395
629,60
716,228
431,370
409,180
1169,794
1128,371
462,658
591,501
732,84
1183,266
77,693
530,416
1051,165
34,7
345,196
862,61
179,525
858,46
102,488
646,496
277,230
502,23
498,314
145,484
473,426
649,670
633,702
759,448
18,535
420,431
943,365
107,457
357,169
939,166
9,474
333,324
265,587
757,24
839,649
484,559
273,160
437,491
602,530
728,239
1181,166
51,301
951,614
83,201
984,346
744,305
588,778
1140,643
379,316
1191,762
286,25
243,485
903,338
1043,668
764,25
200,66
1144,579
647,667
347,11
843,638
294,238
57,602
861,95
616,288
334,329
477,500
269,602
668,668
585,96
696,281
692,626
464,597
1010,206
797,513
246,30
515,221
55,144
184,304
147,436
966,81
1104,632
463,167
389,748
395,535
570,708
939,396
876,653
1056,797
609,78
359,341
521,743
1036,104
413,398
345,433
370,161
427,716
608,585
867,595
635,551
961,791
81,287
1145,564
794,13
975,731
1077,766
45,72
579,361
349,737
42,767
112,127
1033,171
415,630
1010,464
1046,558
236,173
510,545
1058,557
1116,331
672,338
183,560
730,3
1143,421
656,146
513,163
156,659
186,484
4,795
866,572
422,127
719,439
1081,623
468,98
516,526
860,122
874,724
1071,391
1018,246
744,642
1085,285
356,554
268,203
578,377
260,19
1196,364
298,436
262,522
756,781
1148,772
186,715
787,484
1147,587
1017,741
490,345
466,115
926,343
2,606
361,60
989,660
682,448
366,512
392,279
620,208
543,478
254,108
412,779
648,61
333,175
365,125
59,194
76,739
469,726
1172,480
644,115
264,703
154,187
946,341
742,404
681,679
133,515
305,399
1133,339
860,685
1102,725
967,205
611,565
912,490
357,361
507,367
1046,567
921,712
596,391
995,491
557,189
1056,8
63,78
978,673
290,597
967,352
583,730
86,14
621,193
661,30
114,736
346,754
1102,255
1199,68
573,319
173,299
966,354
181,386
60,764
320,622
1006,679
1161,333
80,526
700,373
1003,544
154,119
777,594
188,628
862,720
325,291
665,269
855,521
624,332
438,778
901,386
554,619
885,625
20,117
905,769
667,83
1050,474
1013,618
807,486
369,231
14,536
4,33
689,509
1178,719
906,60
491,737
172,760
511,360
375,112
842,255
296,6
272,206
592,443
117,66
1007,710
35,576
799,416
422,155
150,417
995,465
964,66
231,250
306,389
215,753
644,250
17,199
818,22
950,745
1079,67
893,175
787,610
857,795
1075,441
1101,358
518,262
985,559
60,633
893,556
758,262
19,165
454,750
543,560
447,304
1073,379
810,366
161,276
898,126
170,50
96,217
778,252
360,306
265,734
67,379
1046,295
780,83
418,311
442,293
570,306
713,11
326,205
656,583
556,97
651,474
145,125
1048,77
379,515
219,267
803,691
19,498
450,466
908,681
769,412
205,695
603,35
289,705
63,234
330,232
199,62
1178,290
881,341
461,774
482,240
1144,715
454,358
337,236
1055,422
211,333
408,421
1053,705
1158,422
1089,186
545,305
437,30
1173,469
523,270
412,563
413,668
823,407
598,690
919,351
1022,121
1144,126
966,602
1106,193
177,645
597,220
659,585
1009,261
286,24
883,319
873,102
313,635
514,213
891,63
1156,105
1036,721
443,133
1148,3
927,685
56,604
214,451
776,553
400,81
16,417
67,554
525,390
908,436
910,323
932,591
129,392
753,439
702,194
162,273
446,681
631,71
494,341
0,126
97,589
540,655
1086,91
185,680
815,60
84,361
606,393
6,681
416,568
228,390
893,49
749,431
1115,520
889,271
308,438
880,104
328,233
36,640
682,599
1111,595
228,52
995,213
592,479
1184,504
1038,165
310,251
831,474
133,127
1177,461
72,227
517,582
427,726
942,59
155,280
509,722
432,319
1101,474
862,712
1001,233
1099,75
575,119
632,574
572,319
170,582
805,596
61,747
109,623
107,429
160,215
762,51
244,373
1139,697
1128,359
637,330
711,641
564,385
975,361
1072,641
970,266
982,435
1095,737
1129,115
1145,619
1154,580
575,276
835,82
993,403
435,62
640,54
933,114
901,593
924,178
811,714
139,745
118,688
464,557
304,354
1195,299
691,449
126,478
138,129
671,248
538,218
220,631
201,559
104,225
779,693
662,111
1009,567
989,90
775,727
190,698
240,103
569,356
1055,291
666,191
749,727
969,519
948,41
718,629
1007,27
1054,78
321,346
303,626
857,340
1024,429
988,309
1050,391
6,533
205,495
685,122
140,636
571,434
131,607
1005,46
51,638
408,342
598,399
264,481
434,114
1112,422
222,446
35,339
895,594
955,218
858,119
835,385
70,363
152,314
406,586
153,325
101,571
122,748
82,357
1077,584
668,509
582,567
732,271
607,163
1176,87
914,173
173,201
281,397
766,668
417,431
1149,422
333,115
118,63
1105,721
221,38
368,123
515,297
1063,553
568,363
96,144
747,19
1059,640
115,50
744,443
934,695
544,420
156,701
74,335
322,527
336,53
1078,575
714,626
457,404
160,609
18,646
541,392
1124,409
171,44
410,772
792,669
453,640
268,506
913,388
112,7
242,616
891,210
195,487
439,580
534,658
346,74
478,443
460,101
60,651
275,715
541,365
710,146
120,332
541,192
945,446
99,722
825,221
716,602
264,280
25,75
0,557
1030,525
1178,633
230,2
46,647
228,333
193,770
168,358
1148,411
876,141
303,726
639,345
397,61
860,12
608,310
664,102
291,93
550,704
163,301
486,182
992,201
762,659
1004,530
231,191
861,116
926,761
316,29
476,144
835,380
968,684
445,422
114,6
1128,244
105,721
327,626
156,213
1163,328
1122,377
325,411
1099,642
210,170
8,29
260,706
361,586
472,429
676,612
290,151
730,140
758,595
553,765
913,327
15,777
1176,558
1106,478
947,265
287,790
412,526
1161,621
1118,387
890,465
599,334
92,463
730,492
1017,119
406,313
382,356
1151,631
79,719
876,649
1136,215
408,378
25,213
923,757
998,24
909,421
881,223
1186,1
108,787
368,419
319,768
814,775
546,487
895,25
562,222
97,392
804,600
209,787
912,311
451,282
573,475
6,731
844,425
189,253
323,621
7,215
1037,188
1140,137
848,418
663,461
623,289
413,314
361,457
332,617
471,456
450,379
95,668
710,651
1078,102
1158,356
1070,719
1139,394
183,499
122,239
535,359
684,245
934,481
824,305
1118,647
404,69
61,198
346,160
850,724
739,381
919,393
927,544
705,350
831,612
245,203
822,392
265,231
683,385
855,136
598,593
396,301
29,684
1172,433
180,224
1111,659
589,583
85,699
692,584
63,331
288,328
918,461
985,481
32,347
1068,590
328,304
326,107
231,584
86,353
1179,739
869,627
799,666
373,589
840,259
15,191
789,14
482,732
119,488
799,148
158,140
1032,424
125,538
919,0
65,310
800,614
930,503
995,325
245,88
950,650
123,312
1153,539
934,747
5,189
74,593
1036,276
328,664
4,778
1101,361
450,108
356,275
916,69
1074,559
107,70
5,533
869,285
1161,610
997,365
290,40
73,771
346,52
1060,168
1102,752
84,322
355,193
1107,355
624,183
572,115
484,579
1058,29
507,116
883,489
1150,300
347,321
836,614
936,574
785,193
94,573
53,30
1177,410
996,217
391,422
201,675
1124,726
963,477
1029,395
860,734
1043,550
947,410
511,97
392,156
1061,625
781,73
973,551
1107,420
840,370
1162,715
756,75
659,144
428,132
445,399
1030,588
312,511
712,78
17,446
46,791
134,39
661,587
342,275
792,186
326,288
1115,258
1135,50
148,65
1129,548
717,421
616,63
16,423
467,283
105,623
686,783
92,788
610,222
207,288
1001,437
12,158
1018,43
405,525
246,564
1084,569
934,303
1180,201
611,0
80,375
993,198
654,604
778,282
758,786
133,79
704,312
492,292
95,566
519,200
722,333
1046,291
66,527
928,616
466,66
909,211
812,381
896,654
973,41
13,411
21,661
480,15
604,596
579,553
26,216
747,330
84,230
776,392
42,618
1110,745
219,55
894,578
976,337
1161,74
815,515
751,480
751,683
412,203
1167,730
418,702
547,453
337,468
962,175
545,230
492,442
99,505
857,319
470,85
800,761
352,557
869,434
950,410
759,150
605,574
838,692
1081,688
922,320
290,65
845,318
137,370
255,362
1180,55
582,303
1154,36
850,246
1138,251
1022,651
150,695
47,402
155,671
799,106
264,671
1162,500
28,684
880,60
531,608
1196,59
700,702
410,706
260,697
1060,387
77,647
192,759
1198,583
464,106
850,550
860,316
308,736
1187,539
114,478
86,424
1135,719
229,29
360,467
322,234
440,428
996,192
568,202
1191,703
1068,172
428,357
1079,332
365,199
597,454
565,600
85,50
1069,558
406,690
66,733
847,657
444,310
180,510
781,178
477,690
586,653
418,306
1167,31
189,576
567,280
453,713
509,232
804,446
170,465
1058,655
842,651
908,176
884,402
641,382
45,219
853,467
571,425
127,361
828,8
1040,284
638,616
86,489
791,464
1142,617
1093,518
284,164
382,260
765,616
396,157
60,427
982,330
991,352
335,553
591,261
759,58
763,346
1173,25
610,594
108,183
809,468
1132,32
460,270
296,601
123,176
221,662
731,557
320,485
1183,558
869,121
120,545
339,128
898,321
844,321
931,110
86,103
348,16
650,558
346,374
288,503
643,269
730,205
905,44
1192,204
398,29
552,341
646,785
24,633
260,219
769,436
82,366
375,453
763,186
15,798
260,117
600,96
989,199
696,182
747,467
812,127
83,138
460,220
58,679
122,779
23,143
9,205
1039,501
167,53
1154,257
1131,214
607,703
636,230
830,64
737,533
216,261
540,434
490,381
165,548
508,217
1169,752
736,618
762,279
840,459
627,369
678,431
403,47
1046,660
320,222
295,712
79,569
1061,152
1037,2
664,683
138,69
146,794
754,77
3,359
502,765
599,60
186,686
23,1
160,217
638,398
896,597
186,135
772,485
1186,744
707,175
101,677
591,508
357,584
829,483
682,587
409,717
9,527
909,266
754,610
617,365
424,567
385,550
550,427
384,789
646,798
628,359
934,16
845,168
31,763
163,206
180,235
1164,638
375,178
332,315
1157,766
969,57
951,603
937,292
153,610
297,43
34,57
379,23
1093,637
1026,488
27,339
520,505
1189,88
716,86
1134,306
475,142
682,20
5,636
645,705
401,456
58,567
645,102
998,798
235,727
314,507
80,380
297,434
481,385
396,258
258,626
720,601
255,46
1083,616
208,359
1179,214
1033,377
688,142
154,455
906,289
322,414
14,206
208,369
551,476
946,611
504,1
750,678
794,519
1078,288
694,364
535,307
1027,523
1081,359
868,115
231,75
969,374
1138,754
360,323
300,128
991,34
444,750
765,497
29,66
497,479
709,636
73,635
1096,173
13,706
110,534
821,297
1180,397
1143,369
814,785
589,488
169,469
407,32
1130,207
195,291
272,574
517,350
562,668
954,5
415,2
673,746
527,328
1108,104
282,642
540,590
968,774
421,328
126,194
1147,17
837,197
517,404
548,650
1023,783
932,735
764,605
971,314
728,428
209,308
997,209
736,301
358,592
520,0
966,287
642,388
798,275
161,199
502,511
556,203
73,513
199,699
1146,35
1032,351
695,594
66,244
462,22
881,183
364,389
690,32
967,439
961,50
159,67
739,60
14,644
6,141
103,57
365,777
199,186
350,119
279,478
842,341
931,480
1044,183
202,88
751,643
994,724
986,296
199,628
1180,168
393,636
52,355
476,150
842,344
951,21
1084,562
559,794
327,444
1018,320
1084,732
278,256
1058,548
295,794
812,370
899,29
1048,283
1118,242
931,213
10,39
678,706
394,715
640,260
1021,23
758,439
960,416
90,152
301,748
828,218
770,736
994,20
258,397
835,660
86,323
1147,721
363,165
852,169
984,508
88,28
568,632
255,66
198,656
202,281
635,722
324,159
528,297
448,584
627,727
722,272
547,91
342,583
789,21
1094,122
1109,744
1174,148
691,730
1062,753
127,225
780,655
735,158
996,335
495,530
463,299
1014,782
7,273
1128,75
189,274
1101,375
86,304
32,324
1012,71
747,574
349,35
411,562
137,287
455,153
782,361
899,418
461,7
557,49
1159,647
853,203
202,308
792,423
1112,161
625,102
917,66
1189,756
25,228
242,569
378,201
1009,428
1119,87
515,457
787,731
582,331
105,657
1190,474
1074,18
253,495
351,108
927,619
297,404
626,576
730,441
126,747
317,154
596,458
37,212
671,65
501,163
836,575
233,663
1051,385
168,13
1192,298
158,313
505,564
812,648
1145,490
69,140
235,737
22,21
359,149
25,316
283,316
883,399
118,523
208,55
474,1
576,176
827,457
799,579
654,549
252,158
756,737
33,226
910,347
288,414
134,361
1108,716
1106,3
101,280
653,642
1170,284
1036,447
994,426
190,62
1071,231
735,624
828,741
300,309
708,789
212,130
849,674
170,159
1035,645
784,457
1053,415
537,434
400,103
587,714
914,25
383,753
511,227
921,429
261,682
227,225
273,633
876,157
565,301
331,542
1159,18
942,297
1095,670
740,230
403,524
772,427
1172,662
821,685
569,787
729,329
1008,317
512,451
706,106
596,751
515,612
971,649
385,7
835,254
1123,210
1151,179
111,434
7,319
98,352
455,248
1007,720
213,349
713,595
744,352
632,624
1072,57
121,284
614,170
573,770
992,205
755,579
482,169
810,298
481,532
288,547
823,203
993,152
1043,799
48,624
711,40
1053,116
569,288
968,81
199,744
391,374
1010,583
369,143
418,178
924,533
510,557
593,603
487,540
23,675
1190,50
866,171
733,678
976,447
887,764
546,181
1115,542
933,376
618,184
667,604
579,701
501,227
971,220
366,238
417,726
524,106
1073,502
447,727
811,431
486,665
1086,619
869,263
921,631
266,521
898,204
401,194
663,764
530,17
743,549
541,611
903,495
483,408
172,85
4,387
820,25
578,89
841,169
178,224
581,580
263,320
361,248
110,162
215,503
865,226
609,681
183,12
685,314
856,485
1011,97
9,698
337,480
862,296
953,125
785,783
556,355
599,631
1184,665
907,599
425,498
945,489
127,648
694,490
595,770
307,507
1057,89
146,552
355,48
356,314
36,558
66,666
636,332
188,683
662,36
921,771
1149,728
369,724
462,50
342,579
193,471
502,683
1070,733
1042,759
126,487
882,332
1062,334
212,31
531,504
1007,134
501,394
497,519
328,392
475,101
416,43
1154,165
888,246
1011,378
625,681
1037,236
76,729
492,93
714,4
640,466
388,122
943,752
219,38
629,232
312,575
187,644
1029,791
1086,306
469,551
320,158
85,237
374,554
122,81
936,594
11,71
663,662
400,581
318,391
374,404
809,797
35,731
798,242
1183,371
700,316
315,252
1068,513
42,69
767,304
721,533
305,39
618,20
486,189
865,63
291,599
1106,381
369,332
517,361
710,601
1040,429
785,506
100,647
239,249
167,572
882,286
376,276
280,512
679,110
1013,709
782,750
196,335
454,336
523,591
59,396
1175,523
648,4
224,117
1092,374
712,90
943,478
796,516
1143,420
812,121
330,690
609,72
1150,223
585,458
593,305
799,489
417,496
643,273
133,421
125,303
144,741
415,500
737,304
378,533
10,92
831,262
742,717
591,368
255,732
55,380
477,308
78,561
773,340
279,653
706,647
731,82
302,290
978,517
692,168
279,183
503,239
870,381
952,352
410,5
687,185
338,211
524,35
703,118
1130,222
854,697
525,319
216,83
1139,563
867,387
359,119
866,1
695,133
78,765
1072,648
909,207
789,326
700,376
794,418
106,737
32,477
131,647
227,242
1026,530
803,753
563,247
289,413
501,411
1082,396
1178,389
179,438
672,473
473,691
1158,218
482,485
186,760
190,286
352,256
87,209
967,190
406,524
603,501
351,422
1154,414
165,716
536,200
675,570
247,450
611,720
224,783
883,515
470,463
533,525
148,206
741,582
807,617
1166,767
1178,47
867,210
413,516
176,609
282,745
1089,111
976,457
587,85
1032,382
944,559
713,349
1041,181
888,452
442,122
965,323
858,222
1,641
37,261
398,400
178,391
413,118
826,90
340,434
148,722
708,750
29,221
1106,757
1023,563
474,198
187,446
783,670
301,451
103,187
657,71
306,59
846,432
319,403
1016,673
927,590
546,775
183,593
455,683
768,760
92,372
924,659
1165,754
314,573
1166,177
1053,106
1110,198
665,2
1126,406
432,162
304,158
451,131
572,427
851,351
373,511
849,270
1168,586
1177,29
710,1
317,263
1175,672
968,211
673,176
939,20
598,360
104,439
370,772
531,54
836,417
842,348
